transaction_id,date,customer_id,customer_segment,product_category,quantity,unit_price,discount,discounted_price,total_amount,payment_method,satisfaction_score
252,2023-06-12 00:00:00,547,Premium,Home & Garden,3,95.15,0.0,95.15,285.45,Digital Wallet,3.9
253,2023-06-12 00:00:00,594,Regular,Books,1,15.53,0.0,15.53,15.53,Cash,4.3
254,2023-06-12 00:00:00,389,New,Home & Garden,1,82.76,0.0,82.76,82.76,Cash,4.11
255,2023-06-12 00:00:00,398,Premium,Electronics,1,478.24,0.0,478.24,478.24,Debit Card,3.28
256,2023-06-12 02:00:00,732,Premium,Sports & Outdoors,2,112.19,0.1,100.97,201.94,Debit Card,4.36
257,2023-06-12 04:00:00,158,Regular,Home & Garden,2,82.89,0.0,82.89,165.78,Credit Card,4.87
258,2023-06-12 05:00:00,4,Regular,Electronics,1,449.54,0.0,449.54,449.54,Digital Wallet,3.23
259,2023-06-12 05:00:00,167,Premium,Electronics,1,537.87,0.1,484.08,484.08,Credit Card,3.8
260,2023-06-12 05:00:00,468,Regular,Clothing,1,7.51,0.0,7.51,7.51,Debit Card,4.42
261,2023-06-12 06:00:00,960,Premium,Clothing,1,35.23,0.1,31.71,31.71,Credit Card,4.37
262,2023-06-12 06:00:00,409,New,Sports & Outdoors,1,70.43,0.0,70.43,70.43,Credit Card,4.34
263,2023-06-12 06:00:00,412,New,Clothing,1,61.41,0.2,49.13,49.13,Credit Card,4.73
264,2023-06-12 07:00:00,204,Regular,Sports & Outdoors,1,126.57,0.1,113.92,113.92,Credit Card,3.78
265,2023-06-12 07:00:00,194,Regular,Books,1,34.42,0.0,34.42,34.42,Credit Card,4.15
266,2023-06-12 08:00:00,235,Premium,Books,2,34.54,0.2,27.63,55.26,Credit Card,4.57
267,2023-06-12 08:00:00,718,Premium,Clothing,1,28.21,0.0,28.21,28.21,Debit Card,3.66
268,2023-06-12 09:00:00,150,Regular,Books,1,14.29,0.0,14.29,14.29,Debit Card,4.24
269,2023-06-12 09:00:00,159,New,Home & Garden,1,129.12,0.1,116.21,116.21,Debit Card,4.22
270,2023-06-12 11:00:00,279,Premium,Home & Garden,1,121.16,0.0,121.16,133.276,Debit Card,5.0
271,2023-06-12 11:00:00,816,Regular,Home & Garden,1,92.02,0.0,92.02,101.22200000000001,Digital Wallet,3.68
272,2023-06-12 12:00:00,404,New,Books,1,28.43,0.0,28.43,31.273000000000003,Debit Card,4.68
273,2023-06-12 12:00:00,893,Regular,Home & Garden,1,153.89,0.0,153.89,169.279,Credit Card,4.23
274,2023-06-12 13:00:00,678,Regular,Sports & Outdoors,1,82.32,0.0,82.32,90.552,Credit Card,4.62
275,2023-06-12 13:00:00,311,Regular,Electronics,1,260.88,0.2,208.71,229.58100000000002,Credit Card,3.83
276,2023-06-12 13:00:00,68,Regular,Clothing,2,76.68,0.2,61.35,134.97000000000003,Cash,3.57
277,2023-06-12 13:00:00,463,Regular,Sports & Outdoors,1,66.88,0.0,66.88,73.568,Credit Card,4.07
278,2023-06-12 14:00:00,88,Premium,Home & Garden,1,111.72,0.1,100.55,110.605,Digital Wallet,4.64
279,2023-06-12 15:00:00,217,Regular,Electronics,3,423.0,0.0,423.0,1395.9,Credit Card,3.43
280,2023-06-12 16:00:00,1,Regular,Clothing,1,42.48,0.0,42.48,46.728,Credit Card,4.09
281,2023-06-12 17:00:00,135,New,Sports & Outdoors,1,88.45,0.0,88.45,97.29500000000002,Digital Wallet,5.0
282,2023-06-12 18:00:00,697,Regular,Clothing,1,27.83,0.0,27.83,30.613,Credit Card,3.82
283,2023-06-12 18:00:00,351,New,Books,2,23.52,0.0,23.52,51.744,Debit Card,4.65
284,2023-06-12 19:00:00,140,New,Home & Garden,2,93.72,0.1,84.35,185.57,Cash,3.8
285,2023-06-12 19:00:00,618,Regular,Sports & Outdoors,1,72.86,0.0,72.86,80.146,Credit Card,4.69
286,2023-06-12 20:00:00,133,New,Sports & Outdoors,1,86.05,0.0,86.05,86.05,Debit Card,4.06
287,2023-06-12 21:00:00,620,Regular,Electronics,1,382.82,0.0,382.82,382.82,Credit Card,3.9
288,2023-06-12 21:00:00,178,New,Electronics,1,658.93,0.0,658.93,658.93,Cash,2.91
289,2023-06-12 23:00:00,810,Regular,Electronics,3,395.01,0.1,355.51,1066.53,Digital Wallet,3.88
290,2023-06-12 23:00:00,358,New,Clothing,1,59.52,0.0,59.52,59.52,Credit Card,4.22
291,2023-06-13 01:00:00,380,New,Home & Garden,3,88.13,0.0,88.13,264.39,Cash,3.39
292,2023-06-13 06:00:00,908,New,Clothing,1,83.04,0.0,83.04,83.04,Credit Card,3.86
293,2023-06-13 06:00:00,871,Premium,Home & Garden,1,41.45,0.0,41.45,41.45,Credit Card,4.3
294,2023-06-13 08:00:00,658,Premium,Sports & Outdoors,1,83.7,0.0,83.7,83.7,Debit Card,3.72
295,2023-06-13 09:00:00,450,New,Clothing,1,81.53,0.2,65.22,65.22,Digital Wallet,4.59
296,2023-06-13 10:00:00,586,Regular,Clothing,1,77.49,0.0,77.49,77.49,Digital Wallet,4.02
297,2023-06-13 10:00:00,463,Regular,Clothing,1,54.73,0.0,54.73,54.73,Debit Card,4.44
298,2023-06-13 11:00:00,990,Premium,Books,3,9.29,0.0,9.29,30.657000000000004,Debit Card,4.13
299,2023-06-13 12:00:00,108,Regular,Home & Garden,1,139.02,0.2,111.21,122.331,Cash,5.0
300,2023-06-13 13:00:00,122,Regular,Home & Garden,2,115.21,0.0,115.21,253.46200000000002,Digital Wallet,3.07
301,2023-06-13 14:00:00,17,New,Clothing,1,87.62,0.0,87.62,96.38200000000002,Debit Card,3.7
302,2023-06-13 17:00:00,196,Regular,Books,1,35.22,0.0,35.22,38.742000000000004,Credit Card,4.51
303,2023-06-13 17:00:00,327,Premium,Clothing,2,42.15,0.0,42.15,92.73,Digital Wallet,4.26
304,2023-06-13 17:00:00,318,Regular,Home & Garden,2,98.58,0.0,98.58,216.876,Digital Wallet,4.3
305,2023-06-13 18:00:00,809,New,Sports & Outdoors,2,60.79,0.3,42.55,93.61,Cash,3.13
306,2023-06-13 19:00:00,479,New,Books,1,15.42,0.0,15.42,16.962,Credit Card,4.11
307,2023-06-13 19:00:00,252,Regular,Books,3,10.82,0.0,10.82,35.706,Digital Wallet,4.21
308,2023-06-13 20:00:00,503,Regular,Clothing,3,63.57,0.0,63.57,190.71,Cash,4.44
309,2023-06-13 21:00:00,999,Regular,Sports & Outdoors,1,123.49,0.2,98.79,98.79,Debit Card,4.62
310,2023-06-13 22:00:00,119,Premium,Home & Garden,2,48.14,0.0,48.14,96.28,Digital Wallet,4.16
311,2023-06-13 23:00:00,674,New,Electronics,3,292.4,0.1,263.16,789.48,Cash,3.94
312,2023-06-14 00:00:00,710,Regular,Home & Garden,1,33.8,0.0,33.8,33.8,Debit Card,3.55
313,2023-06-14 01:00:00,498,Premium,Home & Garden,1,93.2,0.0,93.2,93.2,Debit Card,4.26
314,2023-06-14 02:00:00,486,Regular,Sports & Outdoors,1,85.85,0.0,85.85,85.85,Credit Card,4.04
315,2023-06-14 04:00:00,45,New,Books,1,31.11,0.1,28.0,28.0,Debit Card,4.16
316,2023-06-14 08:00:00,314,Regular,Home & Garden,2,0.0,0.0,0.0,0.0,Credit Card,4.22
317,2023-06-14 10:00:00,179,Premium,Books,1,17.61,0.0,17.61,17.61,Credit Card,4.02
318,2023-06-14 12:00:00,894,New,Sports & Outdoors,1,100.81,0.0,100.81,110.891,Digital Wallet,3.35
319,2023-06-14 13:00:00,418,Premium,Sports & Outdoors,1,41.54,0.2,33.23,36.553,Credit Card,4.89
320,2023-06-14 14:00:00,556,Regular,Clothing,1,49.35,0.0,49.35,54.285000000000004,Cash,5.0
321,2023-06-14 15:00:00,783,New,Electronics,2,533.27,0.0,533.27,1173.194,Debit Card,3.56
322,2023-06-14 16:00:00,78,Regular,Sports & Outdoors,1,62.41,0.1,56.17,61.787000000000006,Debit Card,4.48
323,2023-06-14 17:00:00,326,Regular,Sports & Outdoors,2,47.17,0.0,47.17,103.77400000000002,Credit Card,4.91
324,2023-06-14 19:00:00,690,Regular,Books,2,30.64,0.1,27.57,60.654,Credit Card,5.0
325,2023-06-15 00:00:00,357,Regular,Sports & Outdoors,1,111.91,0.0,111.91,111.91,Credit Card,3.97
326,2023-06-15 03:00:00,416,Premium,Home & Garden,1,115.9,0.0,115.9,115.9,Credit Card,3.69
327,2023-06-15 04:00:00,963,New,Clothing,1,32.42,0.0,32.42,32.42,Digital Wallet,4.4
328,2023-06-15 04:00:00,515,Regular,Clothing,1,35.73,0.0,35.73,35.73,Digital Wallet,4.25
329,2023-06-15 04:00:00,214,Regular,Home & Garden,1,86.67,0.0,86.67,86.67,Digital Wallet,4.58
330,2023-06-15 04:00:00,854,Regular,Sports & Outdoors,1,55.04,0.0,55.04,55.04,Digital Wallet,4.15
331,2023-06-15 05:00:00,74,Regular,Electronics,2,259.96,0.0,259.96,519.92,Debit Card,3.87
332,2023-06-15 05:00:00,563,New,Sports & Outdoors,1,69.97,0.0,69.97,69.97,Debit Card,3.64
333,2023-06-15 06:00:00,579,Regular,Clothing,1,54.67,0.0,54.67,54.67,Credit Card,4.66
334,2023-06-15 06:00:00,509,Regular,Electronics,1,375.27,0.0,375.27,375.27,Digital Wallet,3.35
335,2023-06-15 06:00:00,332,New,Books,1,22.96,0.0,22.96,22.96,Credit Card,3.6
336,2023-06-15 07:00:00,93,Premium,Books,2,17.12,0.0,17.12,34.24,Debit Card,2.88
337,2023-06-15 07:00:00,688,Premium,Sports & Outdoors,1,86.35,0.0,86.35,86.35,Credit Card,4.05
338,2023-06-15 08:00:00,657,Regular,Sports & Outdoors,1,80.11,0.0,80.11,80.11,Debit Card,3.75
339,2023-06-15 12:00:00,519,New,Electronics,3,463.05,0.0,463.05,1528.0650000000003,Credit Card,3.41
340,2023-06-15 15:00:00,269,Regular,Electronics,3,500.75,0.0,500.75,1652.4750000000001,Credit Card,3.23
341,2023-06-15 16:00:00,376,New,Sports & Outdoors,1,46.86,0.0,46.86,51.54600000000001,Debit Card,3.97
342,2023-06-15 19:00:00,834,New,Clothing,1,42.54,0.0,42.54,46.794000000000004,Credit Card,3.75
343,2023-06-15 20:00:00,4,Regular,Books,1,20.71,0.0,20.71,20.71,Credit Card,3.82
344,2023-06-15 21:00:00,138,New,Electronics,1,506.63,0.2,405.3,405.3,Credit Card,3.39
345,2023-06-15 22:00:00,231,New,Clothing,1,43.8,0.0,43.8,43.8,Credit Card,4.06
346,2023-06-15 23:00:00,600,New,Sports & Outdoors,3,93.89,0.0,93.89,281.67,Digital Wallet,3.51
347,2023-06-15 23:00:00,529,New,Home & Garden,1,119.82,0.1,107.84,107.84,Debit Card,4.88
348,2023-06-15 23:00:00,52,New,Electronics,1,540.02,0.0,540.02,540.02,Digital Wallet,3.41
349,2023-06-16 01:00:00,646,Premium,Home & Garden,1,51.49,0.0,51.49,51.49,Credit Card,3.38
350,2023-06-16 03:00:00,723,New,Clothing,1,67.15,0.0,67.15,67.15,Credit Card,4.24
351,2023-06-16 03:00:00,325,New,Books,1,24.76,0.0,24.76,24.76,Debit Card,3.74
352,2023-06-16 04:00:00,992,New,Clothing,1,72.94,0.1,65.65,65.65,Credit Card,4.84
353,2023-06-16 04:00:00,970,Premium,Books,3,29.21,0.1,26.29,78.87,Credit Card,4.08
354,2023-06-16 05:00:00,905,Regular,Clothing,1,46.85,0.0,46.85,46.85,Debit Card,4.85
355,2023-06-16 05:00:00,731,Regular,Electronics,1,555.98,0.0,555.98,555.98,Debit Card,3.89
356,2023-06-16 05:00:00,717,Premium,Electronics,1,216.01,0.0,216.01,216.01,Credit Card,5.0
357,2023-06-16 06:00:00,723,Regular,Home & Garden,1,139.44,0.0,139.44,139.44,Credit Card,4.07
358,2023-06-16 08:00:00,277,Regular,Clothing,3,67.95,0.1,61.15,183.45,Digital Wallet,4.67
359,2023-06-16 08:00:00,536,New,Clothing,3,35.79,0.1,32.21,96.63,Credit Card,4.38
360,2023-06-16 09:00:00,486,Regular,Home & Garden,1,167.74,0.0,167.74,167.74,Cash,4.02
361,2023-06-16 09:00:00,516,Regular,Sports & Outdoors,1,5.21,0.0,5.21,5.21,Cash,4.84
362,2023-06-16 10:00:00,152,Regular,Clothing,1,44.12,0.3,30.88,30.88,Digital Wallet,5.0
363,2023-06-16 10:00:00,955,New,Clothing,2,66.47,0.0,66.47,132.94,Credit Card,4.08
364,2023-06-16 11:00:00,483,Regular,Clothing,2,46.79,0.0,46.79,102.938,Credit Card,4.82
365,2023-06-16 11:00:00,259,New,Sports & Outdoors,3,73.49,0.2,58.79,194.00700000000003,Cash,5.0
366,2023-06-16 12:00:00,324,New,Electronics,1,543.12,0.2,434.5,477.95000000000005,Credit Card,4.59
367,2023-06-16 14:00:00,869,Regular,Home & Garden,1,23.02,0.0,23.02,25.322000000000003,Credit Card,4.8
368,2023-06-16 14:00:00,168,Premium,Sports & Outdoors,2,70.82,0.0,70.82,155.804,Credit Card,3.94
369,2023-06-16 14:00:00,688,Regular,Books,1,34.42,0.1,30.98,34.078,Credit Card,4.15
370,2023-06-16 14:00:00,310,Regular,Books,2,25.86,0.0,25.86,56.892,Digital Wallet,3.98
371,2023-06-16 15:00:00,803,New,Sports & Outdoors,2,116.25,0.0,116.25,255.75000000000003,Cash,4.44
372,2023-06-16 17:00:00,479,New,Sports & Outdoors,1,69.72,0.2,55.77,61.34700000000001,Digital Wallet,5.0
373,2023-06-16 17:00:00,56,New,Electronics,3,865.18,0.0,865.18,2855.094,Debit Card,3.46
374,2023-06-16 18:00:00,620,Regular,Books,1,35.77,0.0,35.77,39.34700000000001,Credit Card,3.46
375,2023-06-16 20:00:00,473,New,Home & Garden,1,117.95,0.1,106.16,106.16,Debit Card,3.89
376,2023-06-16 22:00:00,296,New,Clothing,2,25.3,0.1,22.77,45.54,Credit Card,4.73
377,2023-06-16 22:00:00,461,Regular,Clothing,1,42.54,0.0,42.54,42.54,Credit Card,4.78
378,2023-06-16 23:00:00,324,New,Electronics,3,195.08,0.0,195.08,585.24,Credit Card,4.09
379,2023-06-16 23:00:00,814,Regular,Electronics,1,345.71,0.1,311.14,311.14,Debit Card,4.67
380,2023-06-16 23:00:00,846,Regular,Books,1,21.7,0.0,21.7,21.7,Credit Card,3.25
381,2023-06-17 02:00:00,141,Regular,Home & Garden,1,59.95,0.0,59.95,71.94,Cash,4.03
382,2023-06-17 02:00:00,667,Regular,Home & Garden,3,146.56,0.0,146.56,527.616,Cash,4.72
383,2023-06-17 03:00:00,262,Regular,Sports & Outdoors,1,46.17,0.3,32.32,38.784,Credit Card,4.93
384,2023-06-17 05:00:00,785,New,Electronics,2,376.9,0.0,376.9,904.56,Debit Card,3.26
385,2023-06-17 06:00:00,420,Regular,Clothing,2,36.73,0.1,33.06,79.34400000000001,Digital Wallet,4.77
386,2023-06-17 08:00:00,744,Premium,Clothing,1,84.21,0.0,84.21,101.05199999999999,Cash,4.17
387,2023-06-17 08:00:00,241,New,Books,1,28.37,0.2,22.7,27.24,Digital Wallet,4.35
388,2023-06-17 08:00:00,355,New,Clothing,1,52.05,0.0,52.05,62.459999999999994,Credit Card,3.36
389,2023-06-17 12:00:00,849,Premium,Home & Garden,1,95.57,0.0,95.57,126.15239999999999,Credit Card,4.43
390,2023-06-17 13:00:00,770,Regular,Home & Garden,2,71.42,0.0,71.42,188.5488,Credit Card,3.58
391,2023-06-17 14:00:00,761,Regular,Electronics,2,632.88,0.0,632.88,1670.8032,Debit Card,4.35
392,2023-06-17 15:00:00,589,Regular,Books,1,33.43,0.1,30.09,39.7188,Credit Card,3.49
393,2023-06-17 18:00:00,180,New,Clothing,1,52.38,0.0,52.38,69.14160000000001,Digital Wallet,4.18
394,2023-06-17 19:00:00,66,Regular,Electronics,1,495.2,0.0,495.2,653.6640000000001,Credit Card,3.86
395,2023-06-17 20:00:00,820,Regular,Sports & Outdoors,1,43.61,0.0,43.61,52.332,Digital Wallet,3.65
396,2023-06-17 21:00:00,348,New,Sports & Outdoors,3,69.86,0.1,62.88,226.36799999999997,Credit Card,3.97
397,2023-06-17 21:00:00,171,Regular,Clothing,1,94.5,0.0,94.5,113.39999999999999,Credit Card,4.51
398,2023-06-17 21:00:00,474,Regular,Clothing,1,39.77,0.3,27.84,33.408,Debit Card,4.29
399,2023-06-17 22:00:00,534,Regular,Clothing,1,47.92,0.0,47.92,57.504,Credit Card,5.0
400,2023-06-17 22:00:00,367,New,Home & Garden,2,60.45,0.0,60.45,145.08,Digital Wallet,4.16
401,2023-06-17 22:00:00,107,Regular,Clothing,1,26.89,0.0,26.89,32.268,Debit Card,3.98
402,2023-06-17 23:00:00,439,Regular,Sports & Outdoors,1,59.48,0.0,59.48,71.37599999999999,Digital Wallet,4.95
403,2023-06-18 01:00:00,835,Regular,Clothing,1,37.64,0.0,37.64,45.168,Cash,3.64
404,2023-06-18 05:00:00,227,Regular,Books,1,31.8,0.0,31.8,38.16,Digital Wallet,5.0
405,2023-06-18 05:00:00,444,New,Sports & Outdoors,1,47.1,0.0,47.1,56.52,Debit Card,3.67
406,2023-06-18 11:00:00,442,Regular,Books,1,20.94,0.0,20.94,27.640800000000002,Debit Card,4.83
407,2023-06-18 11:00:00,396,Regular,Sports & Outdoors,1,94.48,0.0,94.48,124.71360000000001,Credit Card,5.0
408,2023-06-18 11:00:00,728,New,Electronics,1,290.46,0.0,290.46,383.4072,Debit Card,3.74
409,2023-06-18 13:00:00,581,Regular,Sports & Outdoors,2,69.06,0.0,69.06,182.31840000000003,Cash,4.07
410,2023-06-18 13:00:00,84,Regular,Sports & Outdoors,3,71.76,0.0,71.76,284.16960000000006,Credit Card,3.98
411,2023-06-18 14:00:00,615,Regular,Books,3,11.75,0.0,11.75,46.53,Digital Wallet,3.82
412,2023-06-18 15:00:00,551,New,Books,2,22.56,0.1,20.3,53.592000000000006,Digital Wallet,4.44
413,2023-06-18 15:00:00,13,Regular,Sports & Outdoors,1,60.07,0.0,60.07,79.29240000000001,Cash,4.59
414,2023-06-18 16:00:00,809,Premium,Sports & Outdoors,2,69.33,0.3,48.53,128.1192,Credit Card,5.0
415,2023-06-18 16:00:00,825,Regular,Home & Garden,2,78.39,0.0,78.39,206.9496,Credit Card,4.36
416,2023-06-18 17:00:00,693,Premium,Electronics,1,659.25,0.0,659.25,870.2100000000002,Credit Card,2.87
417,2023-06-18 19:00:00,493,Premium,Electronics,1,593.52,0.2,474.82,626.7624000000001,Digital Wallet,3.2
418,2023-06-18 22:00:00,268,New,Clothing,1,84.25,0.0,84.25,101.1,Credit Card,4.98
419,2023-06-18 23:00:00,525,Regular,Sports & Outdoors,3,85.56,0.0,85.56,308.016,Credit Card,3.43
420,2023-06-19 00:00:00,120,Regular,Sports & Outdoors,1,29.36,0.2,23.49,23.49,Credit Card,4.51
421,2023-06-19 01:00:00,970,Premium,Sports & Outdoors,1,76.48,0.1,68.83,68.83,Credit Card,4.69
422,2023-06-19 03:00:00,353,New,Sports & Outdoors,1,36.05,0.0,36.05,36.05,Debit Card,4.93
423,2023-06-19 04:00:00,57,Premium,Electronics,3,285.77,0.0,285.77,857.31,Debit Card,3.81
424,2023-06-19 05:00:00,40,Regular,Books,1,33.03,0.0,33.03,33.03,Cash,4.31
425,2023-06-19 08:00:00,886,Regular,Home & Garden,1,92.45,0.1,83.21,83.21,Credit Card,4.05
426,2023-06-19 09:00:00,336,New,Books,1,16.94,0.0,16.94,16.94,Digital Wallet,5.0
427,2023-06-19 09:00:00,640,New,Books,1,14.19,0.0,14.19,14.19,Debit Card,4.89
428,2023-06-19 09:00:00,173,Regular,Electronics,1,531.43,0.1,478.29,478.29,Credit Card,3.13
429,2023-06-19 10:00:00,547,New,Home & Garden,1,133.3,0.1,119.97,119.97,Digital Wallet,4.55
430,2023-06-19 10:00:00,259,Premium,Sports & Outdoors,1,137.97,0.0,137.97,137.97,Credit Card,3.96
431,2023-06-19 11:00:00,888,New,Electronics,1,514.25,0.1,462.82,509.10200000000003,Digital Wallet,3.81
432,2023-06-19 12:00:00,517,Regular,Electronics,1,329.26,0.0,329.26,362.18600000000004,Digital Wallet,3.33
433,2023-06-19 12:00:00,730,Regular,Home & Garden,1,23.07,0.0,23.07,25.377000000000002,Debit Card,3.22
434,2023-06-19 14:00:00,523,Regular,Clothing,1,38.62,0.1,34.76,38.236000000000004,Credit Card,3.81
435,2023-06-19 14:00:00,894,Regular,Electronics,2,747.99,0.0,747.99,1645.5780000000002,Debit Card,2.82
436,2023-06-19 16:00:00,839,Regular,Books,1,32.2,0.0,32.2,35.42000000000001,Digital Wallet,3.93
437,2023-06-19 16:00:00,117,New,Books,2,18.41,0.0,18.41,40.502,Debit Card,3.03
438,2023-06-19 19:00:00,184,New,Sports & Outdoors,1,56.71,0.0,56.71,62.38100000000001,Digital Wallet,4.3
439,2023-06-19 19:00:00,906,Regular,Electronics,1,718.98,0.0,718.98,790.878,Debit Card,2.44
440,2023-06-19 20:00:00,874,Regular,Sports & Outdoors,1,36.25,0.1,32.62,32.62,Credit Card,4.35
441,2023-06-19 22:00:00,116,Regular,Electronics,2,560.17,0.0,560.17,1120.34,Credit Card,2.79
442,2023-06-19 22:00:00,162,Regular,Home & Garden,3,81.33,0.0,81.33,243.99,Debit Card,3.21
443,2023-06-20 00:00:00,579,Regular,Electronics,1,691.99,0.0,691.99,691.99,Digital Wallet,3.16
444,2023-06-20 02:00:00,712,Regular,Clothing,1,37.12,0.0,37.12,37.12,Credit Card,4.07
445,2023-06-20 03:00:00,543,New,Books,1,20.0,0.0,20.0,20.0,Credit Card,4.24
446,2023-06-20 04:00:00,587,Regular,Home & Garden,1,18.73,0.1,16.85,16.85,Credit Card,5.0
447,2023-06-20 04:00:00,237,Premium,Books,1,22.64,0.0,22.64,22.64,Debit Card,4.55
448,2023-06-20 07:00:00,839,Premium,Sports & Outdoors,1,12.17,0.3,8.52,8.52,Debit Card,5.0
449,2023-06-20 08:00:00,66,Regular,Home & Garden,1,133.07,0.0,133.07,133.07,Debit Card,3.87
450,2023-06-20 08:00:00,70,Regular,Clothing,1,69.43,0.0,69.43,69.43,Credit Card,3.76
451,2023-06-20 08:00:00,809,Premium,Books,3,24.19,0.0,24.19,72.57,Debit Card,4.42
452,2023-06-20 14:00:00,447,Regular,Electronics,2,276.83,0.0,276.83,609.0260000000001,Digital Wallet,4.74
453,2023-06-20 14:00:00,416,New,Electronics,1,439.88,0.0,439.88,483.86800000000005,Credit Card,3.01
454,2023-06-20 15:00:00,532,New,Electronics,1,502.23,0.0,502.23,552.4530000000001,Credit Card,4.17
455,2023-06-20 19:00:00,441,Regular,Home & Garden,1,70.59,0.0,70.59,77.64900000000002,Debit Card,4.36
456,2023-06-20 19:00:00,738,Premium,Clothing,1,68.12,0.3,47.68,52.448,Digital Wallet,4.5
457,2023-06-20 19:00:00,946,Regular,Clothing,1,39.61,0.0,39.61,43.571000000000005,Credit Card,4.92
458,2023-06-20 21:00:00,464,New,Clothing,1,54.9,0.0,54.9,54.9,Cash,3.54
459,2023-06-20 22:00:00,921,New,Books,1,5.41,0.0,5.41,5.41,Credit Card,4.55
460,2023-06-20 23:00:00,396,Regular,Home & Garden,2,143.18,0.0,143.18,286.36,Credit Card,3.92
461,2023-06-20 23:00:00,711,Premium,Electronics,1,890.02,0.0,890.02,890.02,Debit Card,3.45
462,2023-06-21 02:00:00,551,Regular,Books,2,33.36,0.0,33.36,66.72,Digital Wallet,4.34
463,2023-06-21 04:00:00,657,Regular,Clothing,1,34.43,0.2,27.54,27.54,Credit Card,5.0
464,2023-06-21 04:00:00,557,New,Electronics,1,534.57,0.0,534.57,534.57,Debit Card,3.45
465,2023-06-21 08:00:00,395,Premium,Home & Garden,1,126.69,0.0,126.69,126.69,Credit Card,3.82
466,2023-06-21 08:00:00,326,Regular,Sports & Outdoors,1,53.08,0.2,42.46,42.46,Debit Card,4.51
467,2023-06-21 09:00:00,893,New,Clothing,1,32.51,0.1,29.26,29.26,Credit Card,4.47
468,2023-06-21 09:00:00,919,Regular,Clothing,1,47.17,0.1,42.45,42.45,Debit Card,4.53
469,2023-06-21 09:00:00,91,New,Clothing,1,62.7,0.0,62.7,62.7,Debit Card,4.47
470,2023-06-21 10:00:00,750,New,Clothing,1,112.18,0.0,112.18,112.18,Digital Wallet,4.07
471,2023-06-21 10:00:00,70,New,Electronics,1,402.51,0.0,402.51,402.51,Debit Card,3.96
472,2023-06-21 11:00:00,166,New,Home & Garden,3,129.1,0.0,129.1,426.03000000000003,Debit Card,5.0
473,2023-06-21 12:00:00,642,Regular,Books,1,31.7,0.0,31.7,34.870000000000005,Debit Card,3.82
474,2023-06-21 12:00:00,214,Regular,Electronics,1,441.12,0.1,397.01,436.711,Cash,4.27
475,2023-06-21 13:00:00,852,Regular,Home & Garden,2,103.13,0.0,103.13,226.886,Digital Wallet,3.73
476,2023-06-21 14:00:00,601,Regular,Books,3,21.3,0.0,21.3,70.29,Digital Wallet,3.72
477,2023-06-21 15:00:00,335,New,Clothing,1,54.36,0.0,54.36,59.79600000000001,Debit Card,4.86
478,2023-06-21 17:00:00,764,New,Home & Garden,1,103.95,0.1,93.55,102.905,Debit Card,3.82
479,2023-06-21 18:00:00,369,Regular,Clothing,1,60.72,0.3,42.5,46.75000000000001,Credit Card,4.72
480,2023-06-21 18:00:00,861,Regular,Home & Garden,2,90.6,0.0,90.6,199.32,Digital Wallet,3.69
481,2023-06-21 18:00:00,584,New,Sports & Outdoors,2,79.84,0.0,79.84,175.64800000000002,Credit Card,5.0
482,2023-06-21 19:00:00,677,Premium,Clothing,3,63.76,0.0,63.76,210.40800000000002,Credit Card,4.12
483,2023-06-21 21:00:00,49,Regular,Clothing,1,77.27,0.0,77.27,77.27,Debit Card,3.56
484,2023-06-22 00:00:00,52,Premium,Clothing,3,21.15,0.1,19.03,57.09,Credit Card,3.96
485,2023-06-22 01:00:00,289,Regular,Electronics,2,723.21,0.0,723.21,1446.42,Cash,4.2
486,2023-06-22 02:00:00,790,New,Books,1,31.04,0.0,31.04,31.04,Digital Wallet,4.07
487,2023-06-22 03:00:00,626,Regular,Clothing,1,56.73,0.3,39.71,39.71,Debit Card,4.7
488,2023-06-22 04:00:00,239,New,Clothing,1,35.53,0.0,35.53,35.53,Credit Card,4.92
489,2023-06-22 08:00:00,133,Regular,Electronics,1,351.9,0.0,351.9,351.9,Debit Card,4.33
490,2023-06-22 10:00:00,999,New,Electronics,1,508.84,0.2,407.07,407.07,Debit Card,3.42
491,2023-06-22 10:00:00,786,Premium,Sports & Outdoors,2,91.07,0.1,81.96,163.92,Credit Card,3.89
492,2023-06-22 10:00:00,166,New,Home & Garden,1,79.76,0.0,79.76,79.76,Cash,3.83
493,2023-06-22 10:00:00,374,Premium,Clothing,2,27.13,0.0,27.13,54.26,Credit Card,4.02
494,2023-06-22 11:00:00,373,Premium,Home & Garden,2,129.83,0.0,129.83,285.62600000000003,Digital Wallet,4.45
495,2023-06-22 11:00:00,805,Regular,Electronics,2,271.1,0.0,271.1,596.4200000000001,Digital Wallet,3.78
496,2023-06-22 12:00:00,478,Regular,Electronics,1,458.11,0.1,412.3,453.53000000000003,Cash,3.59
